customer_id,Last_Order_Date,Frequency,Monetary,Total_Profit,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,customer_name,gender,age,city,region_id,signup_date,customer_segment
CUST-01724,2024-12-16,5,14927.45,5244.02,613,2,5,5,255,At Risk,Gaurav Das,Male,40,Lucknow,REG-02,2021-11-28,Consumer
CUST-01725,2025-06-05,1,4162.05,1851.71,442,3,1,4,314,Hibernating,Preeti Nair,Female,23,Asansol,REG-04,2022-11-28,Corporate
CUST-01726,2026-01-27,4,8516.6,3757.21,206,4,5,5,455,Champions,Abhishek Shah,Male,45,Chennai,REG-03,2024-03-25,Consumer
CUST-01727,2026-08-01,1,3881.45,1102.86,20,5,1,4,514,Potential Loyalists,Anand Malhotra,Male,28,Indore,REG-05,2026-05-24,Corporate
CUST-01728,2025-10-03,2,5679.45,2163.85,322,3,4,4,344,Loyal Customers,Swati Kulkarni,Female,42,Panaji,REG-01,2024-10-11,Consumer
CUST-01729,2025-05-17,1,2729.0,911.3299999999999,461,2,1,3,213,At Risk,Ira Pillai,Female,38,Surat,REG-01,2024-04-07,Consumer
CUST-01730,2026-05-03,4,9624.55,3058.29,110,4,5,5,455,Champions,Sara Mehta,Female,54,Pune,REG-01,2024-10-20,Consumer
CUST-01731,2025-08-05,1,3203.15,1264.93,381,3,1,3,313,Hibernating,Amit Kulkarni,Male,31,Trivandrum,REG-03,2024-01-20,Consumer
CUST-01732,2023-01-16,1,3167.55,1235.76,1313,1,1,3,113,At Risk,Dhruv Menon,Male,30,Coimbatore,REG-03,2022-12-06,Consumer
CUST-01733,2022-02-17,1,7104.35,2314.15,1646,1,1,5,115,Can't Lose Them,Vikram Mehta,Male,33,Gwalior,REG-05,2021-04-02,Small Business
CUST-01734,2023-08-11,1,1954.0,704.24,1106,1,1,2,112,Lost Customers,Dhruv Das,Male,30,Bangalore,REG-03,2022-08-25,Consumer
CUST-01735,2026-07-08,1,4739.5,1596.76,44,5,1,4,514,Potential Loyalists,Neha Reddy,Female,42,Delhi,REG-02,2021-05-19,Corporate
CUST-01736,2024-04-09,2,4967.2,1715.3799999999999,864,1,4,4,144,Can't Lose Them,Ishaan Patel,Male,18,Ludhiana,REG-02,2021-08-15,Consumer
CUST-01737,2026-07-06,4,7600.55,3104.77,46,5,5,5,555,Champions,Vihaan Gupta,Male,22,Bhubaneswar,REG-04,2022-10-27,Corporate
CUST-01738,2025-12-26,3,9341.35,3021.25,238,3,5,5,355,Loyal Customers,Karan Bhat,Male,22,Nagpur,REG-01,2025-06-07,Corporate
CUST-01739,2025-06-03,1,1628.0,574.55,444,3,1,1,311,Hibernating,Vikram Nair,Male,44,Shillong,REG-06,2021-08-21,Consumer
CUST-01740,2026-03-24,1,2491.8,924.37,150,4,1,2,412,Potential Loyalists,Aadhya Verma,Female,52,Patna,REG-04,2025-07-15,Consumer
CUST-01741,2026-03-08,2,4179.0,1748.3400000000001,166,4,4,4,444,Champions,Aarohi Aggarwal,Female,32,Visakhapatnam,REG-03,2021-02-02,Consumer
CUST-01742,2026-06-25,1,2813.1,1079.6,57,5,1,3,513,Potential Loyalists,Tanvi Kulkarni,Female,32,Panaji,REG-01,2021-11-14,Consumer
CUST-01743,2024-05-30,1,2389.15,980.78,813,2,1,2,212,Hibernating,Rohan Mishra,Male,34,Ranchi,REG-04,2022-03-29,Corporate
CUST-01744,2025-03-25,1,2172.55,571.9300000000001,514,2,1,2,212,Hibernating,Pooja Saxena,Female,46,Ujjain,REG-05,2025-03-20,Consumer
CUST-01745,2025-08-05,1,971.0,377.45,381,3,1,1,311,Hibernating,Preeti Menon,Female,23,Trivandrum,REG-03,2025-06-17,Consumer
CUST-01746,2026-07-02,1,611.6,248.78,50,5,1,1,511,New Customers,Karan Kumar,Male,36,Panaji,REG-01,2026-02-19,Consumer
CUST-01747,2025-10-16,1,2620.5,850.4,309,3,1,3,313,Hibernating,Shreya Nair,Female,44,Mysore,REG-03,2025-02-23,Small Business
CUST-01748,2025-08-29,1,3594.5,1005.74,357,3,1,3,313,Hibernating,Myra Saxena,Female,39,Cuttack,REG-04,2023-08-24,Consumer
CUST-01749,2026-07-20,1,4073.8,1372.27,32,5,1,4,514,Potential Loyalists,Vikram Shah,Male,36,Pune,REG-01,2025-03-20,Small Business
CUST-01750,2024-02-05,1,2076.1,833.94,928,1,1,2,112,Lost Customers,Deepak Mishra,Male,45,Mumbai,REG-01,2020-11-23,Consumer
CUST-01751,2026-08-10,1,1887.5,794.84,11,5,1,2,512,Potential Loyalists,Amit Reddy,Male,18,Kochi,REG-03,2021-03-25,Small Business
CUST-01752,2022-05-30,1,1829.75,740.52,1544,1,1,2,112,Lost Customers,Abhishek Pandey,Male,41,Ujjain,REG-05,2021-09-18,Corporate
CUST-01753,2026-07-23,4,13266.4,4765.21,29,5,5,5,555,Champions,Aadhya Gupta,Female,26,Panaji,REG-01,2025-10-21,Consumer
CUST-01754,2021-11-21,1,673.1,246.47,1734,1,1,1,111,Lost Customers,Amit Mukherjee,Male,18,Hyderabad,REG-03,2021-07-17,Consumer
CUST-01755,2026-01-05,1,2263.75,1077.28,228,4,1,2,412,Potential Loyalists,Kabir Bhat,Male,39,Trivandrum,REG-03,2025-12-01,Consumer
CUST-01756,2025-09-21,1,685.05,299.75,334,3,1,1,311,Hibernating,Anushka Shah,Female,49,Nashik,REG-01,2025-05-12,Consumer
CUST-01757,2025-07-19,1,2862.1,847.81,398,3,1,3,313,Hibernating,Pranav Singh,Male,32,Patna,REG-04,2024-07-10,Corporate
CUST-01758,2022-10-22,1,3854.1,1549.1399999999999,1399,1,1,4,114,Can't Lose Them,Riya Kumar,Other,44,Raipur,REG-05,2022-10-05,Small Business
CUST-01759,2026-07-31,1,1069.0,374.99,21,5,1,1,511,New Customers,Reyansh Saxena,Male,51,Howrah,REG-04,2026-07-05,Corporate
CUST-01760,2025-10-14,4,10073.65,4113.58,311,3,5,5,355,Loyal Customers,Arjun Gupta,Male,48,Indore,REG-05,2022-08-29,Consumer
CUST-01761,2024-03-30,2,6471.8,2519.2,874,1,4,5,145,Can't Lose Them,Deepika Sharma,Female,52,Chennai,REG-03,2021-01-28,Consumer
CUST-01762,2026-07-27,1,3126.0,1068.94,25,5,1,3,513,Potential Loyalists,Aditya Bhat,Male,42,Vadodara,REG-01,2025-11-27,Consumer
CUST-01763,2026-03-01,1,1591.0,554.71,173,4,1,1,411,New Customers,Avani Joshi,Female,34,Ahmedabad,REG-01,2025-09-14,Consumer
CUST-01764,2025-05-15,1,1376.0,588.13,463,2,1,1,211,Hibernating,Shreya Deshmukh,Female,18,Ahmedabad,REG-01,2024-05-04,Consumer
CUST-01765,2026-05-16,2,2534.65,1201.6,97,4,4,2,442,Potential Loyalists,Manish Joshi,Male,31,Coimbatore,REG-03,2025-11-03,Consumer
CUST-01766,2026-06-13,3,8531.55,3365.49,69,5,5,5,555,Champions,Rahul Verma,Male,24,Noida,REG-02,2026-02-22,Corporate
CUST-01767,2026-06-14,3,7788.65,2826.2999999999997,68,5,5,5,555,Champions,Meera Deshmukh,Female,57,Lucknow,REG-02,2021-07-24,Consumer
CUST-01768,2026-07-18,2,3463.1499999999996,1201.55,34,5,4,3,543,Loyal Customers,Pari Aggarwal,Female,32,Noida,REG-02,2025-09-03,Consumer
CUST-01769,2025-01-26,2,6416.799999999999,2649.24,572,2,4,5,245,At Risk,Reyansh Gupta,Male,35,Lucknow,REG-02,2022-07-03,Small Business
CUST-01770,2026-08-10,4,9496.75,3559.68,11,5,5,5,555,Champions,Myra Kumar,Female,40,Surat,REG-01,2025-01-13,Corporate
CUST-01771,2023-11-07,1,3289.55,1463.5900000000001,1018,1,1,3,113,At Risk,Meera Mukherjee,Female,34,Howrah,REG-04,2021-04-05,Consumer
CUST-01772,2024-10-21,1,2401.5,1322.27,669,2,1,2,212,Hibernating,Rohan Singh,Male,52,Ahmedabad,REG-01,2024-01-23,Consumer
CUST-01773,2026-08-05,5,12643.85,4455.21,16,5,5,5,555,Champions,Navya Saxena,Female,27,Kochi,REG-03,2024-01-03,Consumer
CUST-01774,2025-12-30,1,1676.1,862.59,234,3,1,1,311,Hibernating,Pranav Mehta,Male,36,Visakhapatnam,REG-03,2025-12-11,Consumer
CUST-01775,2026-04-08,1,1746.05,769.81,135,4,1,1,411,New Customers,Diya Reddy,Female,25,Silchar,REG-06,2024-02-23,Consumer
CUST-01776,2025-05-21,1,2632.3,910.6100000000001,457,2,1,3,213,At Risk,Rajesh Menon,Male,19,Chennai,REG-03,2022-06-10,Corporate
CUST-01777,2026-06-23,3,5728.85,2121.3,59,5,5,4,554,Champions,Preeti Mishra,Female,27,Bangalore,REG-03,2022-07-06,Consumer
CUST-01778,2026-08-07,1,2397.0,844.51,14,5,1,2,512,Potential Loyalists,Sai Verma,Male,33,Ludhiana,REG-02,2026-04-29,Small Business
CUST-01779,2024-02-11,1,3883.05,1816.1,922,1,1,4,114,Can't Lose Them,Anika Kulkarni,Female,29,Asansol,REG-04,2024-01-30,Consumer
CUST-01780,2024-09-14,1,1727.0,571.28,706,2,1,1,211,Hibernating,Swati Bhat,Female,26,Ahmedabad,REG-01,2020-09-24,Corporate
CUST-01781,2025-07-03,1,2364.0,1083.05,414,3,1,2,312,Hibernating,Aarohi Singh,Female,18,Ranchi,REG-04,2021-01-09,Consumer
CUST-01782,2026-07-31,4,10100.15,4104.75,21,5,5,5,555,Champions,Abhishek Verma,Male,33,Ludhiana,REG-02,2025-08-21,Consumer
CUST-01783,2026-08-01,4,11201.75,4161.12,20,5,5,5,555,Champions,Rahul Deshmukh,Male,18,Lucknow,REG-02,2024-08-03,Consumer
CUST-01784,2026-07-15,3,4754.25,1418.67,37,5,5,4,554,Champions,Ayaan Kapoor,Male,42,Bangalore,REG-03,2020-11-13,Consumer
CUST-01785,2026-02-08,1,2600.55,1083.52,194,4,1,3,413,Potential Loyalists,Ishaan Reddy,Male,34,Bilaspur,REG-05,2021-05-02,Corporate
CUST-01786,2026-02-16,2,4520.0,1851.49,186,4,4,4,444,Champions,Neha Chopra,Female,18,Pune,REG-01,2024-04-21,Corporate
CUST-01787,2026-05-09,5,13543.55,4438.4800000000005,104,4,5,5,455,Champions,Reyansh Mishra,Male,30,Asansol,REG-04,2021-06-19,Consumer
CUST-01788,2026-07-23,1,3481.65,1551.55,29,5,1,3,513,Potential Loyalists,Rahul Kumar,Male,25,Howrah,REG-04,2024-04-27,Consumer
CUST-01789,2023-10-16,1,2236.5,1089.5,1040,1,1,2,112,Lost Customers,Reyansh Kulkarni,Male,37,Lucknow,REG-02,2021-01-19,Consumer
CUST-01790,2026-01-12,1,2139.1,836.77,221,4,1,2,412,Potential Loyalists,Aarav Pillai,Male,48,Ludhiana,REG-02,2021-05-05,Consumer
CUST-01791,2026-06-22,7,17958.3,5534.23,60,5,5,5,555,Champions,Aadhya Das,Female,18,Shillong,REG-06,2024-11-16,Consumer
CUST-01792,2025-11-09,1,1077.5,445.53,285,3,1,1,311,Hibernating,Arjun Mehta,Male,35,Pune,REG-01,2025-07-30,Consumer
CUST-01793,2025-08-11,1,2039.25,530.93,375,3,1,2,312,Hibernating,Ananya Verma,Female,32,Pune,REG-01,2021-09-18,Consumer
CUST-01794,2025-06-12,3,6005.7,2475.54,435,3,5,5,355,Loyal Customers,Arjun Shah,Male,41,Pune,REG-01,2020-10-09,Consumer
CUST-01795,2026-03-20,1,2105.05,813.8100000000001,154,4,1,2,412,Potential Loyalists,Shreya Choudhury,Female,36,Ujjain,REG-05,2025-04-28,Small Business
CUST-01796,2026-06-20,3,6845.0,3272.67,62,5,5,5,555,Champions,Vikram Choudhury,Male,25,Kolkata,REG-04,2023-09-16,Consumer
CUST-01797,2025-08-05,1,2358.1,629.52,381,3,1,2,312,Hibernating,Shaurya Gupta,Male,30,Hyderabad,REG-03,2025-07-10,Consumer
CUST-01798,2024-11-14,2,3059.0,1177.1799999999998,645,2,4,3,243,At Risk,Diya Menon,Female,25,Hyderabad,REG-03,2023-07-31,Consumer
CUST-01799,2026-06-15,2,5604.85,2194.6,67,5,4,4,544,Champions,Aarav Saxena,Male,45,Trivandrum,REG-03,2026-04-20,Consumer
CUST-01800,2026-01-01,1,3593.8,1136.82,232,3,1,3,313,Hibernating,Aarav Pillai,Male,34,Hyderabad,REG-03,2022-02-05,Consumer
CUST-01801,2026-07-19,3,6194.1,2557.61,33,5,5,5,555,Champions,Aarav Pandey,Male,54,Patna,REG-04,2024-07-12,Small Business
CUST-01802,2024-09-09,3,7272.8,2762.13,711,2,5,5,255,At Risk,Advik Pandey,Male,33,Asansol,REG-04,2020-06-06,Corporate
CUST-01803,2026-05-07,2,8313.1,3536.65,106,4,4,5,445,Champions,Anand Pillai,Male,26,Hyderabad,REG-03,2025-12-25,Corporate
CUST-01804,2024-12-09,1,1687.5,527.3699999999999,620,2,1,1,211,Hibernating,Navya Deshmukh,Female,18,Vadodara,REG-01,2022-07-22,Consumer
CUST-01805,2024-11-01,1,1180.0,613.19,658,2,1,1,211,Hibernating,Shaurya Rao,Male,18,Chandigarh,REG-02,2021-11-16,Consumer
CUST-01806,2025-07-03,1,2680.2,985.47,414,3,1,3,313,Hibernating,Aditya Trivedi,Male,18,Patna,REG-04,2020-09-14,Consumer
CUST-01807,2026-04-16,1,2045.7,797.33,127,4,1,2,412,Potential Loyalists,Vivaan Mukherjee,Male,36,Ahmedabad,REG-01,2025-10-16,Consumer
CUST-01808,2025-11-15,1,1976.15,670.8399999999999,279,3,1,2,312,Hibernating,Vivaan Kumar,Male,39,Bangalore,REG-03,2025-05-20,Consumer
CUST-01809,2025-06-13,1,2526.0,970.62,434,3,1,2,312,Hibernating,Kavya Mukherjee,Female,18,Bhopal,REG-05,2025-01-14,Consumer
CUST-01810,2024-05-13,1,1389.0,578.92,830,2,1,1,211,Hibernating,Ishaan Bhat,Male,43,Chennai,REG-03,2024-04-03,Consumer
CUST-01811,2025-06-02,1,2537.15,995.78,445,3,1,2,312,Hibernating,Pari Pandey,Female,28,Bilaspur,REG-05,2020-07-02,Consumer
CUST-01812,2023-01-01,1,4148.55,1289.42,1328,1,1,4,114,Can't Lose Them,Diya Verma,Female,35,Pune,REG-01,2020-08-09,Consumer
CUST-01813,2024-08-25,1,1553.65,625.14,726,2,1,1,211,Hibernating,Ira Kulkarni,Female,51,Visakhapatnam,REG-03,2024-07-19,Consumer
CUST-01814,2025-11-04,1,804.0,266.07,290,3,1,1,311,Hibernating,Priyanka Patel,Female,43,Jaipur,REG-02,2024-08-02,Consumer
CUST-01815,2024-01-30,1,2268.5,1057.55,934,1,1,2,112,Lost Customers,Navya Nair,Female,31,Chennai,REG-03,2021-12-13,Corporate
CUST-01816,2026-03-05,2,4918.05,1831.27,169,4,4,4,444,Champions,Pranav Sharma,Male,24,Mumbai,REG-01,2021-09-29,Corporate
CUST-01817,2023-09-30,1,2977.0,939.22,1056,1,1,3,113,At Risk,Vivaan Gupta,Male,18,Nagpur,REG-01,2022-12-29,Consumer
CUST-01818,2026-04-03,1,1157.5,554.27,140,4,1,1,411,New Customers,Nikhil Patel,Male,26,Trivandrum,REG-03,2026-03-16,Consumer
CUST-01819,2026-01-23,1,2052.75,728.3,210,4,1,2,412,Potential Loyalists,Vihaan Saxena,Male,31,Bhubaneswar,REG-04,2025-06-09,Consumer
CUST-01820,2021-04-07,1,2848.7,698.03,1962,1,1,3,113,At Risk,Preeti Choudhury,Female,23,Panaji,REG-01,2021-02-05,Consumer
CUST-01821,2021-02-22,1,914.05,212.55,2006,1,1,1,111,Lost Customers,Vivaan Mukherjee,Male,32,Lucknow,REG-02,2021-01-07,Consumer
CUST-01822,2026-05-06,1,3449.6,1218.52,107,4,1,3,413,Potential Loyalists,Aditya Verma,Male,34,Bhubaneswar,REG-04,2024-06-19,Small Business
CUST-01823,2022-09-01,1,1320.0,592.21,1450,1,1,1,111,Lost Customers,Riya Iyer,Female,31,Nagpur,REG-01,2022-05-18,Consumer
CUST-01824,2026-05-30,1,3908.6,1688.2199999999998,83,5,1,4,514,Potential Loyalists,Aarav Pillai,Male,26,Jaipur,REG-02,2026-05-18,Corporate
CUST-01825,2026-04-24,1,430.0,162.7,119,4,1,1,411,New Customers,Avani Mukherjee,Female,35,Cuttack,REG-04,2023-04-06,Consumer
CUST-01826,2026-05-31,1,2442.05,705.95,82,5,1,2,512,Potential Loyalists,Rohan Sharma,Male,38,Lucknow,REG-02,2024-12-05,Consumer
CUST-01827,2026-06-01,1,2360.05,1055.45,81,5,1,2,512,Potential Loyalists,Avani Shah,Female,22,Kanpur,REG-02,2024-10-30,Consumer
CUST-01828,2023-07-03,1,3347.55,1278.9299999999998,1145,1,1,3,113,At Risk,Atharv Pillai,Male,49,Surat,REG-01,2021-12-19,Consumer
CUST-01829,2026-05-12,1,2396.5,762.19,101,4,1,2,412,Potential Loyalists,Vivaan Verma,Male,32,Imphal,REG-06,2025-01-25,Consumer
CUST-01830,2026-04-09,3,5528.6,2226.4,134,4,5,4,454,Champions,Shaurya Kapoor,Male,34,Chennai,REG-03,2021-09-21,Consumer
CUST-01831,2025-06-13,1,3035.5,1415.52,434,3,1,3,313,Hibernating,Shreya Deshmukh,Female,41,Vadodara,REG-01,2020-10-31,Consumer
CUST-01832,2026-04-11,2,2977.15,1266.07,132,4,4,3,443,Loyal Customers,Neha Reddy,Female,36,Chennai,REG-03,2023-06-10,Consumer
CUST-01833,2025-08-02,3,6399.65,2241.58,384,3,5,5,355,Loyal Customers,Anand Aggarwal,Male,44,Ahmedabad,REG-01,2020-11-21,Consumer
CUST-01834,2026-06-14,2,4303.55,1774.8799999999999,68,5,4,4,544,Champions,Aanya Saxena,Female,37,Visakhapatnam,REG-03,2024-11-04,Corporate
CUST-01835,2024-12-08,1,1286.1,482.34999999999997,621,2,1,1,211,Hibernating,Riya Kapoor,Female,27,Pune,REG-01,2022-08-23,Consumer
CUST-01836,2022-04-06,1,2407.4,775.14,1598,1,1,2,112,Lost Customers,Vihaan Pandey,Male,37,Chandigarh,REG-02,2021-07-24,Consumer
CUST-01837,2025-09-27,1,5352.2,1984.3700000000001,328,3,1,4,314,Hibernating,Vihaan Singh,Male,21,Vadodara,REG-01,2020-12-19,Consumer
CUST-01838,2025-08-01,1,2265.55,748.71,385,3,1,2,312,Hibernating,Navya Reddy,Female,35,Asansol,REG-04,2024-01-12,Consumer
CUST-01839,2024-02-03,3,4187.85,1865.02,930,1,5,4,154,Can't Lose Them,Suresh Bhat,Male,33,Coimbatore,REG-03,2021-09-10,Small Business
CUST-01840,2026-08-14,4,10022.2,4322.0199999999995,7,5,5,5,555,Champions,Aarav Patel,Male,31,Bhubaneswar,REG-04,2022-04-08,Corporate
CUST-01841,2026-07-28,1,1607.0,659.56,24,5,1,1,511,New Customers,Shreya Singh,Female,32,Nashik,REG-01,2020-12-26,Consumer
CUST-01842,2026-04-14,2,3268.4,1179.4099999999999,129,4,4,3,443,Loyal Customers,Pooja Mishra,Female,18,Pune,REG-01,2025-01-08,Consumer
CUST-01843,2023-11-29,1,2696.15,1201.75,996,1,1,3,113,At Risk,Anand Malhotra,Male,27,Vadodara,REG-01,2021-06-25,Corporate
CUST-01844,2026-04-01,1,3017.65,1215.85,142,4,1,3,413,Potential Loyalists,Pooja Saxena,Female,35,Panaji,REG-01,2026-03-03,Consumer
CUST-01845,2024-10-23,1,4938.2,1768.44,667,2,1,4,214,At Risk,Tanvi Pillai,Female,35,Gurgaon,REG-02,2021-09-02,Consumer
CUST-01846,2026-07-11,2,4981.7,1782.19,41,5,4,4,544,Champions,Aarav Choudhury,Male,22,Gwalior,REG-05,2023-08-31,Small Business
CUST-01847,2026-04-18,1,1328.65,592.34,125,4,1,1,411,New Customers,Gaurav Pandey,Male,47,Gwalior,REG-05,2024-11-21,Corporate
CUST-01848,2025-07-31,3,7715.1,3569.22,386,3,5,5,355,Loyal Customers,Arjun Kumar,Male,24,Ranchi,REG-04,2024-05-29,Consumer
CUST-01849,2026-05-26,2,5168.85,1937.78,87,4,4,4,444,Champions,Navya Pillai,Female,44,Silchar,REG-06,2024-08-10,Consumer
CUST-01850,2026-08-11,2,4401.8,1915.74,10,5,4,4,544,Champions,Sai Verma,Male,38,Bhubaneswar,REG-04,2026-06-22,Consumer
CUST-01851,2026-03-26,1,989.2,408.78999999999996,148,4,1,1,411,New Customers,Dhruv Malhotra,Male,26,Ahmedabad,REG-01,2022-07-14,Consumer
CUST-01852,2025-02-27,4,8072.0,2895.25,540,2,5,5,255,At Risk,Vikram Bose,Male,53,Pune,REG-01,2022-03-09,Consumer
CUST-01853,2026-05-31,6,16513.2,6004.67,82,5,5,5,555,Champions,Gaurav Pillai,Male,20,Gurgaon,REG-02,2025-03-01,Consumer
CUST-01854,2026-04-08,1,4778.0,1648.54,135,4,1,4,414,Potential Loyalists,Advaith Choudhury,Male,44,Cuttack,REG-04,2025-10-07,Consumer
CUST-01855,2025-10-21,3,8102.65,3073.78,304,3,5,5,355,Loyal Customers,Vivaan Pillai,Male,45,Noida,REG-02,2023-04-26,Small Business
CUST-01856,2023-12-21,3,8315.9,3278.94,974,1,5,5,155,Can't Lose Them,Rahul Mukherjee,Male,26,Nagpur,REG-01,2020-11-28,Consumer
CUST-01857,2024-12-29,1,751.0,310.43,600,2,1,1,211,Hibernating,Navya Kumar,Female,49,Kochi,REG-03,2024-02-26,Corporate
CUST-01858,2026-06-25,1,2895.0,906.1399999999999,57,5,1,3,513,Potential Loyalists,Nikhil Shah,Male,31,Kanpur,REG-02,2022-06-15,Consumer
CUST-01859,2026-02-13,1,1136.0,521.7,189,4,1,1,411,New Customers,Vikram Shah,Male,37,Chandigarh,REG-02,2024-08-20,Consumer
CUST-01860,2023-08-30,1,3727.65,1343.04,1087,1,1,4,114,Can't Lose Them,Krishna Shah,Male,36,Bangalore,REG-03,2023-05-25,Consumer
CUST-01861,2025-02-12,1,2120.0,918.28,555,2,1,2,212,Hibernating,Aditya Deshmukh,Male,32,Panaji,REG-01,2021-07-24,Consumer
CUST-01862,2025-09-10,1,2040.1,939.32,345,3,1,2,312,Hibernating,Deepak Joshi,Male,42,Kochi,REG-03,2024-12-22,Consumer
CUST-01863,2024-12-04,3,6161.05,2526.37,625,2,5,5,255,At Risk,Saanvi Bhat,Female,42,Shillong,REG-06,2023-05-26,Consumer
CUST-01864,2023-09-22,1,1108.1,381.85,1064,1,1,1,111,Lost Customers,Sneha Reddy,Female,18,Trivandrum,REG-03,2021-12-16,Small Business
CUST-01865,2026-06-16,1,2000.15,829.66,66,5,1,2,512,Potential Loyalists,Arjun Menon,Male,48,Chennai,REG-03,2025-03-07,Consumer
CUST-01866,2023-07-29,1,1793.0,811.4,1119,1,1,2,112,Lost Customers,Aadhya Iyer,Female,18,Pune,REG-01,2023-03-14,Consumer
CUST-01867,2025-04-25,1,2712.7,868.56,483,2,1,3,213,At Risk,Priyanka Kapoor,Female,45,Asansol,REG-04,2022-09-16,Consumer
CUST-01868,2025-12-21,1,2958.0,1262.16,243,3,1,3,313,Hibernating,Reyansh Kulkarni,Male,46,Kolkata,REG-04,2024-03-31,Consumer
CUST-01869,2026-05-17,1,1231.0,443.01,96,4,1,1,411,New Customers,Deepak Nair,Male,21,Noida,REG-02,2024-11-27,Consumer
CUST-01870,2025-09-18,1,791.0,307.43,337,3,1,1,311,Hibernating,Saanvi Shah,Female,29,Vadodara,REG-01,2023-10-21,Consumer
CUST-01871,2025-02-17,1,2716.8,966.0,550,2,1,3,213,At Risk,Vikram Mehta,Male,21,Delhi,REG-02,2022-08-01,Consumer
CUST-01872,2026-03-02,1,853.5,258.46000000000004,172,4,1,1,411,New Customers,Rajesh Pillai,Male,31,Noida,REG-02,2025-09-08,Corporate
CUST-01873,2026-05-05,1,3451.6499999999996,1388.79,108,4,1,3,413,Potential Loyalists,Deepak Shah,Male,30,Asansol,REG-04,2026-03-14,Consumer
CUST-01874,2025-07-07,4,6727.55,2675.6,410,3,5,5,355,Loyal Customers,Rohan Pillai,Male,42,Howrah,REG-04,2020-11-19,Consumer
CUST-01875,2024-02-11,2,8540.65,2793.66,922,1,4,5,145,Can't Lose Them,Meera Sharma,Female,48,Jabalpur,REG-05,2022-01-17,Consumer
CUST-01876,2023-01-05,1,2573.0,1076.59,1324,1,1,2,112,Lost Customers,Krishna Mukherjee,Male,49,Chennai,REG-03,2022-12-15,Corporate
CUST-01877,2026-08-20,1,1821.6499999999999,851.98,1,5,1,2,512,Potential Loyalists,Swati Bose,Female,27,Coimbatore,REG-03,2026-07-16,Consumer
CUST-01878,2025-05-17,1,1671.15,618.38,461,2,1,1,211,Hibernating,Priyanka Saxena,Female,31,Bilaspur,REG-05,2024-11-08,Consumer
CUST-01879,2023-06-20,1,2796.1,1469.0700000000002,1158,1,1,3,113,At Risk,Diya Shah,Female,18,Coimbatore,REG-03,2021-06-05,Consumer
CUST-01880,2025-05-28,4,8652.75,3187.2000000000003,450,3,5,5,355,Loyal Customers,Myra Saxena,Female,25,Chennai,REG-03,2021-10-22,Consumer
CUST-01881,2026-02-13,1,3024.5,1031.27,189,4,1,3,413,Potential Loyalists,Shreya Kumar,Female,44,Nashik,REG-01,2024-06-19,Consumer
CUST-01882,2024-04-24,1,3891.0,1139.58,849,1,1,4,114,Can't Lose Them,Sunita Aggarwal,Female,51,Pune,REG-01,2021-03-16,Consumer
CUST-01883,2025-02-01,2,3934.0,1415.1100000000001,566,2,4,4,244,At Risk,Manish Verma,Male,20,Nagpur,REG-01,2022-09-27,Consumer
CUST-01884,2026-03-08,1,528.0,243.48,166,4,1,1,411,New Customers,Suresh Kapoor,Male,27,Vadodara,REG-01,2024-02-03,Consumer
CUST-01885,2024-12-08,4,14975.9,5694.74,621,2,5,5,255,At Risk,Dhruv Sharma,Male,33,Vadodara,REG-01,2021-12-09,Consumer
CUST-01886,2026-06-12,2,5383.2,2052.58,70,5,4,4,544,Champions,Angel Kumar,Female,37,Nagpur,REG-01,2024-08-15,Consumer
CUST-01887,2026-08-13,3,8913.55,3368.18,8,5,5,5,555,Champions,Abhishek Choudhury,Male,25,Gwalior,REG-05,2025-04-17,Consumer
CUST-01888,2025-03-21,1,4413.05,1784.79,518,2,1,4,214,At Risk,Shaurya Saxena,Male,38,Gurgaon,REG-02,2020-07-29,Corporate
CUST-01889,2026-06-26,1,2968.0,966.4300000000001,56,5,1,3,513,Potential Loyalists,Myra Mukherjee,Female,28,Jabalpur,REG-05,2025-05-20,Consumer
CUST-01890,2026-05-10,2,2527.1,1212.44,103,4,4,2,442,Potential Loyalists,Neha Deshmukh,Female,33,Bhubaneswar,REG-04,2023-12-29,Small Business
CUST-01891,2022-04-11,1,919.0,337.89,1593,1,1,1,111,Lost Customers,Kabir Saxena,Male,40,Trivandrum,REG-03,2021-11-18,Consumer
CUST-01892,2026-06-24,1,3677.2,1261.27,58,5,1,4,514,Potential Loyalists,Angel Saxena,Female,34,Kanpur,REG-02,2021-11-18,Corporate
CUST-01893,2026-06-27,2,3731.1,1383.75,55,5,4,4,544,Champions,Pranav Chopra,Male,29,Kolkata,REG-04,2021-08-19,Consumer
CUST-01894,2021-10-23,1,738.05,297.73,1763,1,1,1,111,Lost Customers,Vikram Joshi,Male,32,Mumbai,REG-01,2020-07-08,Consumer
CUST-01895,2022-11-15,1,3063.0,1469.1200000000001,1375,1,1,3,113,At Risk,Pari Mishra,Female,33,Ahmedabad,REG-01,2022-02-14,Consumer
CUST-01896,2026-02-10,2,4101.65,1470.18,192,4,4,4,444,Champions,Aditi Deshmukh,Female,29,Ludhiana,REG-02,2025-09-24,Consumer
CUST-01897,2025-01-16,1,3188.2,1205.76,582,2,1,3,213,At Risk,Shaurya Das,Male,31,Mumbai,REG-01,2021-07-30,Consumer
